,parcelid,county_code,state,county,tax_rate
4906,14330696,6059.0,California,Orange,0.01203512893982808
4907,12112644,6037.0,California,Los Angeles,0.011452859108649557
4908,10765438,6037.0,California,Los Angeles,0.012557819611592703
4911,14181790,6059.0,California,Orange,0.012001941448382127
4912,11102142,6037.0,California,Los Angeles,0.012335611197293145
4913,17125252,6111.0,California,Ventura,0.010641575397203694
4915,14019231,6059.0,California,Orange,0.011319303695565702
4916,13849151,6059.0,California,Orange,0.012395290719084172
4917,14455047,6059.0,California,Orange,0.014562269662921349
4918,14484648,6059.0,California,Orange,0.01248
4919,14394010,6059.0,California,Orange,0.009783889417811406
4920,14128761,6059.0,California,Orange,0.011875268531210998
4921,11181515,6037.0,California,Los Angeles,0.012312366789100254
4922,11503790,6037.0,California,Los Angeles,0.011664579721312528
4923,14128404,6059.0,California,Orange,0.013825451579840638
4924,10723345,6037.0,California,Los Angeles,0.012356743304969036
4925,12891477,6037.0,California,Los Angeles,0.015139348638547784
4926,14393682,6059.0,California,Orange,0.009908384989246767
4927,11418690,6037.0,California,Los Angeles,0.013576981499792213
4928,11970140,6037.0,California,Los Angeles,0.01263765866130947
4929,14384374,6059.0,California,Orange,0.009903150856665275
4930,11026349,6037.0,California,Los Angeles,0.01247720638221298
4931,12269580,6037.0,California,Los Angeles,0.017639828026173383
4932,11201975,6037.0,California,Los Angeles,0.027942905451900202
4933,13909250,6059.0,California,Orange,0.012227966700005883
4934,13980877,6059.0,California,Orange,0.011050493749087903
4935,14203448,6059.0,California,Orange,0.0110738625397231
4936,11321632,6037.0,California,Los Angeles,0.021516648828245555
4937,14387445,6059.0,California,Orange,0.010240143027413587
4938,12287631,6037.0,California,Los Angeles,0.018081362453321263
4939,14052179,6059.0,California,Orange,0.01392436257381998
4940,12706974,6037.0,California,Los Angeles,0.014958875807746507
4942,14052592,6059.0,California,Orange,0.013053866721163508
4943,11459004,6037.0,California,Los Angeles,0.013399390989723243
4947,11102062,6037.0,California,Los Angeles,0.012781187199511587
4948,14381058,6059.0,California,Orange,0.010091379036106251
4949,11653795,6037.0,California,Los Angeles,0.01253448078851924
4950,11839736,6037.0,California,Los Angeles,0.014500736251307112
4951,10910194,6037.0,California,Los Angeles,0.012090914941091645
4953,14140317,6059.0,California,Orange,0.011321071932299013
4954,12565154,6037.0,California,Los Angeles,0.012535842805734849
4955,13946064,6059.0,California,Orange,0.012094770459081836
4956,14488019,6059.0,California,Orange,0.00999997711130999
4957,12278449,6037.0,California,Los Angeles,0.017530909827530448
4958,12998009,6037.0,California,Los Angeles,0.01779093253783288
4959,12135495,6037.0,California,Los Angeles,0.012174125960539505
4961,12707106,6037.0,California,Los Angeles,0.01704313043181605
4962,14404109,6059.0,California,Orange,0.01568580344075332
4963,12285760,6037.0,California,Los Angeles,0.017733786260582897
4964,10985885,6037.0,California,Los Angeles,0.012666741712163
4965,10913704,6037.0,California,Los Angeles,0.012064629612408315
4966,12127892,6037.0,California,Los Angeles,0.011923187672945373
4967,11936023,6037.0,California,Los Angeles,0.012101628959276018
4968,11270859,6037.0,California,Los Angeles,0.018107094789463565
4970,11272452,6037.0,California,Los Angeles,0.02003053279081206
4971,12134226,6037.0,California,Los Angeles,0.011488076381648097
4972,14045209,6059.0,California,Orange,0.014365703228927319
4974,12969536,6037.0,California,Los Angeles,0.016391848943727798
4975,12979851,6037.0,California,Los Angeles,0.01243146809342696
4976,12127097,6037.0,California,Los Angeles,0.011722751703155551
4977,12227161,6037.0,California,Los Angeles,0.013489389040868773
4979,12279003,6037.0,California,Los Angeles,0.020512368246638015
4980,14385492,6059.0,California,Orange,0.009944945222368868
4982,14203260,6059.0,California,Orange,0.011218032019960494
4985,11279350,6037.0,California,Los Angeles,0.02610368169060591
4986,14110699,6059.0,California,Orange,0.011916038304148231
4988,11891651,6037.0,California,Los Angeles,0.012597130468397973
4989,13099743,6037.0,California,Los Angeles,0.011722394622633947
4990,11922081,6037.0,California,Los Angeles,0.01167405988023952
4991,14111200,6059.0,California,Orange,0.012198982424934652
4992,12213780,6037.0,California,Los Angeles,0.014978815579023187
4993,10781986,6037.0,California,Los Angeles,0.012574684498785831
4994,12742796,6037.0,California,Los Angeles,0.012914097560975609
4995,13097358,6037.0,California,Los Angeles,0.01194069941727972
4997,13913450,6059.0,California,Orange,0.01621646365735212
4999,17215270,6111.0,California,Ventura,0.010602404098539684
5000,10866815,6037.0,California,Los Angeles,0.012027592279230632
5001,11997421,6037.0,California,Los Angeles,0.012229464382356453
5002,10812392,6037.0,California,Los Angeles,0.012696825198147528
5003,11139502,6037.0,California,Los Angeles,0.012724958279483544
5005,14151405,6059.0,California,Orange,0.014692006169782218
5006,14222733,6059.0,California,Orange,0.011336413807088951
5007,12440736,6037.0,California,Los Angeles,0.012296613552597783
5008,11546473,6037.0,California,Los Angeles,0.01210396441244095
5009,14085857,6059.0,California,Orange,0.011499393112560517
5010,14085603,6059.0,California,Orange,0.011187957957957958
5011,13844978,6059.0,California,Orange,0.01273015368122191
5012,10724897,6037.0,California,Los Angeles,0.014673063214944387
5013,12237195,6037.0,California,Los Angeles,0.014566613391992759
5014,17123606,6111.0,California,Ventura,0.011759185074968525
5015,12445955,6037.0,California,Los Angeles,0.01216867469879518
5016,12348997,6037.0,California,Los Angeles,0.01269761688168486
5017,11966476,6037.0,California,Los Angeles,0.012272478260869565
5018,10954746,6037.0,California,Los Angeles,0.010992978482446205
5020,12031752,6037.0,California,Los Angeles,0.012362265488436535
5021,11297362,6037.0,California,Los Angeles,0.018004211368955948
5022,12236983,6037.0,California,Los Angeles,0.020498028185350577
5023,11212404,6037.0,California,Los Angeles,0.021712294986039823
5024,14447565,6059.0,California,Orange,0.012463244586089347
5025,17059995,6111.0,California,Ventura,0.01197171630907966
5026,11030271,6037.0,California,Los Angeles,0.012783444005613182
5027,11486510,6037.0,California,Los Angeles,0.017678747615602185
5029,12451309,6037.0,California,Los Angeles,0.012217308670797043
5030,12858227,6037.0,California,Los Angeles,0.012918507117421516
5032,11345812,6037.0,California,Los Angeles,0.013309124343257444
5033,11182427,6037.0,California,Los Angeles,0.017443976759199484
5034,11482909,6037.0,California,Los Angeles,0.012540937376877533
5035,13080150,6037.0,California,Los Angeles,0.012856619771493303
5036,10840154,6037.0,California,Los Angeles,0.012184286874300393
5037,14115963,6059.0,California,Orange,0.011809065383072604
5038,14310661,6059.0,California,Orange,0.010189355110377758
5039,12196856,6037.0,California,Los Angeles,0.012644092675508997
5040,12475365,6037.0,California,Los Angeles,0.011976942276454974
5041,14314019,6059.0,California,Orange,0.012101330267695843
5042,12797258,6037.0,California,Los Angeles,0.012185526992287917
5043,14436618,6059.0,California,Orange,0.011093849067336306
5044,17280927,6111.0,California,Ventura,0.01053523943661972
5045,13075052,6037.0,California,Los Angeles,0.011557154196789725
5046,11201982,6037.0,California,Los Angeles,0.018111662204275118
5047,11348231,6037.0,California,Los Angeles,0.017150082644628098
5048,14435478,6059.0,California,Orange,0.012822151110347494
5049,11714960,6037.0,California,Los Angeles,0.047906724931358516
5050,13070562,6037.0,California,Los Angeles,0.012047273694925848
5051,11347306,6037.0,California,Los Angeles,0.018648781818181817
5052,12089978,6037.0,California,Los Angeles,0.012358801249179437
5054,14296598,6059.0,California,Orange,0.01075952625413949
5055,12255274,6037.0,California,Los Angeles,0.012638602028926879
5056,14193923,6059.0,California,Orange,0.01285238531346266
5057,11076430,6037.0,California,Los Angeles,0.012473718739749137
5058,13088199,6037.0,California,Los Angeles,0.013723479324457827
5059,11858529,6037.0,California,Los Angeles,0.02058406045171795
5060,12031145,6037.0,California,Los Angeles,0.012215300176626262
5061,14306511,6059.0,California,Orange,0.010400570045931758
5062,13960793,6059.0,California,Orange,0.012115426687863716
5063,11344138,6037.0,California,Los Angeles,0.013881458895151376
5064,12686861,6037.0,California,Los Angeles,0.018438685593703787
5065,10949099,6037.0,California,Los Angeles,0.011286933230242447
5067,14114684,6059.0,California,Orange,0.012037192376638845
5068,14439385,6059.0,California,Orange,0.01005271052631579
5070,13916834,6059.0,California,Orange,0.011696296296296297
5071,11056051,6037.0,California,Los Angeles,0.012408696704112664
5072,13001236,6037.0,California,Los Angeles,0.01644207479396789
5073,17069940,6111.0,California,Ventura,0.012848117549526887
5075,13886382,6059.0,California,Orange,0.012086461219372515
5076,11867589,6037.0,California,Los Angeles,0.011750133555926544
5078,12076848,6037.0,California,Los Angeles,0.011136103373324458
5079,14020740,6059.0,California,Orange,0.01640005793218314
5081,13901244,6059.0,California,Orange,0.012206389070037417
5082,11559923,6037.0,California,Los Angeles,0.012080364135267066
5085,11609691,6037.0,California,Los Angeles,0.01402036595782943
5089,12664146,6037.0,California,Los Angeles,0.0123410466177614
5090,10855796,6037.0,California,Los Angeles,0.012331260501150715
5091,14462121,6059.0,California,Orange,0.010036703645007923
5092,11603467,6037.0,California,Los Angeles,0.013530890595476896
5094,12721712,6037.0,California,Los Angeles,0.022986228342958683
5095,17280166,6111.0,California,Ventura,0.010768090196492169
5097,10966018,6037.0,California,Los Angeles,0.012288286477328202
5098,12206096,6037.0,California,Los Angeles,0.012477133540125666
5099,12674116,6037.0,California,Los Angeles,0.01147331462326873
5100,12168597,6037.0,California,Los Angeles,0.01153229130882858
5101,11179687,6037.0,California,Los Angeles,0.01265444192899427
5102,12388958,6037.0,California,Los Angeles,0.015215507664963343
5103,11186174,6037.0,California,Los Angeles,0.015374452591486435
5104,11553619,6037.0,California,Los Angeles,0.01466159472638613
5105,12762234,6037.0,California,Los Angeles,0.01258979266420452
5106,13876686,6059.0,California,Orange,0.012132561546043138
5107,12869409,6037.0,California,Los Angeles,0.012802108107777621
5109,11174006,6037.0,California,Los Angeles,0.01653344462129741
5110,11277216,6037.0,California,Los Angeles,0.01702800349722279
5111,17098157,6111.0,California,Ventura,0.011151378249197931
5112,11208609,6037.0,California,Los Angeles,0.016764597544338337
5114,11300670,6037.0,California,Los Angeles,0.022097345539862905
5115,11277107,6037.0,California,Los Angeles,0.01738330348227164
5116,10856078,6037.0,California,Los Angeles,0.012522183698654286
5117,11494686,6037.0,California,Los Angeles,0.010819212308885119
5118,12430582,6037.0,California,Los Angeles,0.0122195
5119,11751625,6037.0,California,Los Angeles,0.012141647367574919
5120,11751473,6037.0,California,Los Angeles,0.014694968468346548
5121,11298261,6037.0,California,Los Angeles,0.0153293403134339
5122,14271173,6059.0,California,Orange,0.012058698035657381
5123,11298046,6037.0,California,Los Angeles,0.016606004540355466
5124,11970837,6037.0,California,Los Angeles,0.01198536231884058
5125,13854063,6059.0,California,Orange,0.011226704411417786
5126,11210482,6037.0,California,Los Angeles,0.01893879114220713
5127,17230449,6111.0,California,Ventura,0.011876703518819098
5128,11320791,6037.0,California,Los Angeles,0.015533577504443993
5129,14184281,6059.0,California,Orange,0.011893620351308073
5130,12436661,6037.0,California,Los Angeles,0.012236331216984118
5131,12651807,6037.0,California,Los Angeles,0.014271557568588986
5132,11321206,6037.0,California,Los Angeles,0.014804129213483147
5133,12437317,6037.0,California,Los Angeles,0.01184510431154381
5135,10861983,6037.0,California,Los Angeles,0.012222748943683543
5136,17238290,6111.0,California,Ventura,0.01409255633164801
5137,12651165,6037.0,California,Los Angeles,0.012248
5138,11320781,6037.0,California,Los Angeles,0.01490079207920792
5140,12415982,6037.0,California,Los Angeles,0.014528437998329409
5141,12417266,6037.0,California,Los Angeles,0.011703846514414747
5142,12755143,6037.0,California,Los Angeles,0.013137823478003314
5143,10751773,6037.0,California,Los Angeles,0.011778620141069672
5144,11186750,6037.0,California,Los Angeles,0.0161334003389093
5145,13864907,6059.0,California,Orange,0.01143245971449706
5146,14024709,6059.0,California,Orange,0.011438571129117364
5147,17081267,6111.0,California,Ventura,0.010645138004246284
5148,12426276,6037.0,California,Los Angeles,0.011856199240968392
5149,12427261,6037.0,California,Los Angeles,0.011662303797468354
5150,12752794,6037.0,California,Los Angeles,0.014498345325445658
5151,11917810,6037.0,California,Los Angeles,0.013342115554010657
5152,11317230,6037.0,California,Los Angeles,0.01611705882352941
5153,11278393,6037.0,California,Los Angeles,0.017480875721720038
5154,17290519,6111.0,California,Ventura,0.010725626153759785
5155,12032538,6037.0,California,Los Angeles,0.012167426892672839
5156,12655716,6037.0,California,Los Angeles,0.012003824738760079
5157,13977518,6059.0,California,Orange,0.011188995555555557
5158,17078165,6111.0,California,Ventura,0.011178146072625624
5159,17236087,6111.0,California,Ventura,0.011275022488755622
5160,11134447,6037.0,California,Los Angeles,0.017676153661679288
5161,10766038,6037.0,California,Los Angeles,0.012130781311246097
5162,12313340,6037.0,California,Los Angeles,0.013081748921575221
5164,10790344,6037.0,California,Los Angeles,0.012434807460348894
5165,14254548,6059.0,California,Orange,0.014579427863475268
5168,11191205,6037.0,California,Los Angeles,0.017267511444551555
5170,14039798,6059.0,California,Orange,0.011383919007256608
5171,12523573,6037.0,California,Los Angeles,0.01199368297757674
5172,11198035,6037.0,California,Los Angeles,0.019259964948546263
5173,14499113,6059.0,California,Orange,0.010344402563217866
5174,14498919,6059.0,California,Orange,0.010218341589544693
5175,11682507,6037.0,California,Los Angeles,0.012048672970359844
5176,10902812,6037.0,California,Los Angeles,0.012115531020732834
5177,11849817,6037.0,California,Los Angeles,0.013623296665564746
5180,12310701,6037.0,California,Los Angeles,0.013563108975103124
5181,14143940,6059.0,California,Orange,0.011835546177568577
5182,14415479,6059.0,California,Orange,0.010199629076296946
